"","room","userID","message","time","batch","round","X_id","createdAt","updatedAt"
"3089","B","rQiw6ri7_77qf85iAAAO","i'm watching the video ",118.509,1535391659879,2,"zYOBcWk0SyU7yoZh","2018-08-27T18:14:11.838Z","2018-08-27T18:14:11.838Z"
"3090","B","FJr8pLljZ5b5xhSdAAAQ","any other ideas?",399.32,1535391659879,0,"zrgNKOZYEqq6Y8cL","2018-08-27T17:56:49.542Z","2018-08-27T17:56:49.542Z"
"3091","C","rQiw6ri7_77qf85iAAAO","What do you think 5M4jQG7vSIAIwUSHAAAP ",431.09,1535391659879,0,"zzd8GF3epifUdwbl","2018-08-27T17:57:21.311Z","2018-08-27T17:57:21.311Z"
"3092","A","V4JlE3N7UNwEco9NAAAF","hi cul",18.748,1535395893505,2,"1G4WLqCcBPzl9H2Z","2018-08-27T18:56:01.324Z","2018-08-27T18:56:01.324Z"
"3093","A","ZitrnT6spFXLo1--AAAD","what a loser",20.193,1535395893505,0,"3F9SET790TJTpRta","2018-08-27T18:54:13.556Z","2018-08-27T18:54:13.556Z"
"3094","B","2TbiJnud8v-gelw1AAAG","V4JlE3N7UNwEco9NAAAF ",25.591,1535395893505,0,"479LX9Sz6Ebkt0jH","2018-08-27T18:54:18.954Z","2018-08-27T18:54:18.954Z"
"3095","A","V4JlE3N7UNwEco9NAAAF","hi ZitrnT6spFXLo1--AAAD",27.637,1535395893505,2,"4EmPRcWq1LT48yLU","2018-08-27T18:56:10.213Z","2018-08-27T18:56:10.213Z"
"3096","A","2TbiJnud8v-gelw1AAAG","hi",2.502,1535395893505,1,"6E8TA4VldytDfpjA","2018-08-27T18:54:37.939Z","2018-08-27T18:54:37.939Z"
"3097","A","ZitrnT6spFXLo1--AAAD","3/10 would not recommend",15.32,1535395893505,0,"6q8xfdTK0oRervqc","2018-08-27T18:54:08.683Z","2018-08-27T18:54:08.683Z"
"3098","B","V4JlE3N7UNwEco9NAAAF","go",26.801,1535395893505,1,"75in6bYQtzuj0rk3","2018-08-27T18:55:02.239Z","2018-08-27T18:55:02.239Z"
"3099","A","2TbiJnud8v-gelw1AAAG","hi",28.906,1535395893505,1,"AoDk6ujKn5ek3pTs","2018-08-27T18:55:04.344Z","2018-08-27T18:55:04.344Z"
"3100","B","V4JlE3N7UNwEco9NAAAF","hi",7.47,1535395893505,0,"BTODtXSELn8WklLw","2018-08-27T18:54:00.833Z","2018-08-27T18:54:00.833Z"
"3101","A","ZitrnT6spFXLo1--AAAD","hai",10.446,1535395893505,2,"BX7Y7wSlJqVUU7sY","2018-08-27T18:55:53.022Z","2018-08-27T18:55:53.022Z"
"3102","B","V4JlE3N7UNwEco9NAAAF","hi",12.156,1535395893505,0,"IFmDuDRpGYy5Lkzn","2018-08-27T18:54:05.520Z","2018-08-27T18:54:05.520Z"
"3103","A","JqxZu2koOpLYFv37AAAE","!loser",28.882,1535395893505,0,"NHc5ial2TxvyEq8V","2018-08-27T18:54:22.244Z","2018-08-27T18:54:22.244Z"
"3104","A","JqxZu2koOpLYFv37AAAE","yeah who chose it",17.281,1535395893505,0,"Trbf46o2MOsL2B6A","2018-08-27T18:54:10.643Z","2018-08-27T18:54:10.643Z"
"3105","A","JqxZu2koOpLYFv37AAAE","takes one to know one",26.808,1535395893505,0,"VVShOIeMc0LklS99","2018-08-27T18:54:20.170Z","2018-08-27T18:54:20.170Z"
"3106","A","ZitrnT6spFXLo1--AAAD","hai",9.336,1535395893505,1,"Xm71vX0HjyzHVNBX","2018-08-27T18:54:44.774Z","2018-08-27T18:54:44.774Z"
"3107","A","2TbiJnud8v-gelw1AAAG","sdf",12.971,1535395893505,1,"YmatJW1KF2ERnwoE","2018-08-27T18:54:48.408Z","2018-08-27T18:54:48.408Z"
"3108","A","V4JlE3N7UNwEco9NAAAF","sdf",3.483,1535395893505,2,"cmDfczxoh7yRYs18","2018-08-27T18:55:46.059Z","2018-08-27T18:55:46.059Z"
"3109","A","ZitrnT6spFXLo1--AAAD","what is this color scheme",9.688,1535395893505,0,"eMRg0Vja3m75lPbd","2018-08-27T18:54:03.050Z","2018-08-27T18:54:03.050Z"
"3110","B","V4JlE3N7UNwEco9NAAAF","hi",6.698,1535395893505,1,"hpIEbsZmOdVMSzqv","2018-08-27T18:54:42.136Z","2018-08-27T18:54:42.136Z"
"3111","A","JqxZu2koOpLYFv37AAAE","so lame",18.977,1535395893505,0,"mhsWu1U41LC5Hcaa","2018-08-27T18:54:12.339Z","2018-08-27T18:54:12.339Z"
"3112","B","V4JlE3N7UNwEco9NAAAF","hi",10.24,1535395893505,0,"p4XiQytjwSfehUlc","2018-08-27T18:54:03.603Z","2018-08-27T18:54:03.603Z"
"3113","A","V4JlE3N7UNwEco9NAAAF","hi",7.197,1535395893505,2,"pv0KpjKm05eIXLmz","2018-08-27T18:55:49.773Z","2018-08-27T18:55:49.773Z"
"3114","B","2TbiJnud8v-gelw1AAAG","hi",5.39,1535395893505,0,"r7PSOpF8NSxyKHiA","2018-08-27T18:53:58.753Z","2018-08-27T18:53:58.753Z"
"3115","B","2TbiJnud8v-gelw1AAAG","hi",5.478,1535395893505,2,"uab0biCWPQJ3AyJ0","2018-08-27T18:55:48.055Z","2018-08-27T18:55:48.055Z"
"3116","C","0d51pOSrLpKb5D5HAAAf","okay",542.057,1535397094585,0,"0C4dvHWCb01liX69","2018-08-27T19:29:42.836Z","2018-08-27T19:29:42.836Z"
"3117","A","xQ-Y7SXhcREmo0byAAAL","ok so simplicity then?",570.277,1535397094585,1,"11wyCt3dQj92s5Kj","2018-08-27T19:41:28.023Z","2018-08-27T19:41:28.023Z"
"3118","C","0d51pOSrLpKb5D5HAAAf","Write with elegant magnetism",590.417,1535397094585,0,"149W8tEmt0pipMFk","2018-08-27T19:30:31.196Z","2018-08-27T19:30:31.196Z"
"3119","B","hw78DwHyFCvWHwbNAAAe","end results?",524.191,1535397094585,0,"1ASvN5K3K5v7NGp8","2018-08-27T19:29:24.969Z","2018-08-27T19:29:24.969Z"
"3120","A","ueqGQShe2e8R7kvVAAAh","Oops, meant Vd68u0aBQvCN1vVyAAAX ",406.102,1535397094585,0,"1N0DJ5DVzPQzv21m","2018-08-27T19:27:26.881Z","2018-08-27T19:27:26.881Z"
"3121","B","xQ-Y7SXhcREmo0byAAAL","So which one have we decided on?",527.19,1535397094585,0,"2JF25EwOmLDWDvpS","2018-08-27T19:29:27.969Z","2018-08-27T19:29:27.969Z"
"3122","A","Vd68u0aBQvCN1vVyAAAX","sophisticated writers choose Kosmos",221.121,1535397094585,0,"2T8RwVWLqZkKvcSw","2018-08-27T19:24:21.900Z","2018-08-27T19:24:21.900Z"
"3123","A","0d51pOSrLpKb5D5HAAAf","okay",431.742,1535397094585,2,"2mvG8bw1nXuxaaWn","2018-08-27T19:50:38.314Z","2018-08-27T19:50:38.314Z"
"3124","C","fi-VIHMpwve1ctBDAAAM","Hi, I'm not sure what to write. maybe, organize your life?",174.155,1535397094585,1,"3HHEY7MeLpcDPN9A","2018-08-27T19:34:51.901Z","2018-08-27T19:34:51.901Z"
"3125","B","gWymdEuivzZS44TgAAAo","it has to be really short, we only get 30 characters",172.431,1535397094585,2,"3K78Ar5OnQkBCbZK","2018-08-27T19:46:19.002Z","2018-08-27T19:46:19.002Z"
"3126","B","gWymdEuivzZS44TgAAAo","sounds good",362.203,1535397094585,1,"3wGvTGbF3IHkeiFO","2018-08-27T19:37:59.949Z","2018-08-27T19:37:59.949Z"
"3127","A","xQ-Y7SXhcREmo0byAAAL","Minimalized does too. That even seems to be part of one of their ongoing slogans.",154.414,1535397094585,1,"4OcTgi5fyrwNRwrP","2018-08-27T19:34:32.159Z","2018-08-27T19:34:32.159Z"
"3128","B","xQ-Y7SXhcREmo0byAAAL","Hi",69.582,1535397094585,0,"4oxI17pMR5YAXqvS","2018-08-27T19:21:50.361Z","2018-08-27T19:21:50.361Z"
"3129","B","gWymdEuivzZS44TgAAAo","hi there! any thoughts on how to describe the energy drink?",94.61,1535397094585,2,"4yEiwiXYf3lffjHp","2018-08-27T19:45:01.181Z","2018-08-27T19:45:01.181Z"
"3130","A","0d51pOSrLpKb5D5HAAAf","Even better",413.536,1535397094585,2,"5lcsBeR82QxXsOpn","2018-08-27T19:50:20.107Z","2018-08-27T19:50:20.107Z"
"3131","B","gWymdEuivzZS44TgAAAo","are we missing any aspects of it? it seemed pretty straightforward",243.219,1535397094585,1,"5vgVrYhtKSCwgue8","2018-08-27T19:36:00.965Z","2018-08-27T19:36:00.965Z"
"3132","B","gWymdEuivzZS44TgAAAo","are you good if we submit that one, PrFKgOG7VaCJdAf9AAAR ",363.563,1535397094585,2,"6KNiDYh3YlM1y67a","2018-08-27T19:49:30.134Z","2018-08-27T19:49:30.134Z"
"3133","A","Vd68u0aBQvCN1vVyAAAX","some features: luxury, high class, sophisticated, high quality, magnetic cap ",118.421,1535397094585,0,"7A0AncaazECinP5G","2018-08-27T19:22:39.200Z","2018-08-27T19:22:39.200Z"
"3134","C","ueqGQShe2e8R7kvVAAAh","these pouches just seem blah to me, nothing sets them apart from what is already on the market.",180.673,1535397094585,1,"7WMTpKb7EavYiuvi","2018-08-27T19:34:58.419Z","2018-08-27T19:34:58.419Z"
"3135","B","hw78DwHyFCvWHwbNAAAe","hi",73.372,1535397094585,0,"7ZWyf7oWe77kDsmS","2018-08-27T19:21:54.151Z","2018-08-27T19:21:54.151Z"
"3136","C","fi-VIHMpwve1ctBDAAAM","I like that one too, maybe combine them..",397.371,1535397094585,0,"7hCOKdsqBrWknSOP","2018-08-27T19:27:18.149Z","2018-08-27T19:27:18.149Z"
"3137","A","PrFKgOG7VaCJdAf9AAAR","i like kosmos: write luxuriously",341.13,1535397094585,0,"7sfYQrJVFrGsUS3A","2018-08-27T19:26:21.908Z","2018-08-27T19:26:21.908Z"
"3138","C","fi-VIHMpwve1ctBDAAAM","Uncover this elegant, effortless design in the last pen you'll ever need.",421.352,1535397094585,0,"82bHItocodYKMq1l","2018-08-27T19:27:42.130Z","2018-08-27T19:27:42.130Z"
"3139","B","gWymdEuivzZS44TgAAAo","safe, easy, waterproof storage",166.11,1535397094585,1,"88bLQi9UlkX14gH5","2018-08-27T19:34:43.856Z","2018-08-27T19:34:43.856Z"
"3140","A","ueqGQShe2e8R7kvVAAAh","Perfect for musicians, architects, and designers.",195.363,1535397094585,0,"8T7LOrlaVvtGVMDN","2018-08-27T19:23:56.142Z","2018-08-27T19:23:56.142Z"
"3141","C","fi-VIHMpwve1ctBDAAAM","it just looks plain, like the little black dress",391.476,1535397094585,1,"8Tu1yxH3bYcyq9jy","2018-08-27T19:38:29.222Z","2018-08-27T19:38:29.222Z"
"3142","C","hw78DwHyFCvWHwbNAAAe","they really dont. looks like something i would use to organize items for a trip",210.869,1535397094585,1,"8bwPgkKpE1InBNA0","2018-08-27T19:35:28.615Z","2018-08-27T19:35:28.615Z"
"3143","C","fi-VIHMpwve1ctBDAAAM","*it's supposed to be no more than 30 characters ",249.908,1535397094585,2,"8zkuYCXcO6y4PrU1","2018-08-27T19:47:36.479Z","2018-08-27T19:47:36.479Z"
"3144","C","gWymdEuivzZS44TgAAAo","which is really short",434.596,1535397094585,0,"A510dCfkURbXhykE","2018-08-27T19:27:55.374Z","2018-08-27T19:27:55.374Z"
"3145","A","xQ-Y7SXhcREmo0byAAAL","'Sustain your energy the natural way' would sound the best but this is 30 or less so we can't do that.",307.53,1535397094585,2,"AKCD4BDyKhfu4auC","2018-08-27T19:48:34.102Z","2018-08-27T19:48:34.102Z"
"3146","B","xQ-Y7SXhcREmo0byAAAL","I was thinking of ""A pen that sticks with you."" because its magnetic and that's kind of funny. Might not sell though.",158.407,1535397094585,0,"ANOtlFAtw9T1qHVC","2018-08-27T19:23:19.185Z","2018-08-27T19:23:19.185Z"
"3147","C","ueqGQShe2e8R7kvVAAAh","Projka:The LBD of Organization",417.946,1535397094585,1,"BNVxBZ3dDVvOYo2W","2018-08-27T19:38:55.691Z","2018-08-27T19:38:55.691Z"
"3148","A","PrFKgOG7VaCJdAf9AAAR","yeah",274.673,1535397094585,0,"BYEdQMnWFeOPLEIY","2018-08-27T19:25:15.451Z","2018-08-27T19:25:15.451Z"
"3149","A","0d51pOSrLpKb5D5HAAAf","Should we include 'pouch' in the slogan",448.354,1535397094585,1,"BYaAjxIFSD28Iojq","2018-08-27T19:39:26.099Z","2018-08-27T19:39:26.099Z"
"3150","A","Vd68u0aBQvCN1vVyAAAX","minimal. durable. organizable",200.637,1535397094585,1,"BdgLjIBFGwmxcf9B","2018-08-27T19:35:18.382Z","2018-08-27T19:35:18.382Z"
"3151","A","PrFKgOG7VaCJdAf9AAAR","sophistication in ink",295.183,1535397094585,0,"BhKNvS72VkgMCxyA","2018-08-27T19:25:35.962Z","2018-08-27T19:25:35.962Z"
"3152","A","xQ-Y7SXhcREmo0byAAAL","Because these are text advertisements or something so its people glancing at it and they need to be hooked. ",445.96,1535397094585,2,"CDXay7snCSfOKjZu","2018-08-27T19:50:52.532Z","2018-08-27T19:50:52.532Z"
"3153","C","fi-VIHMpwve1ctBDAAAM","Nomad: Sustain Your Energy",332.046,1535397094585,2,"CIxYiHfI5IFvauU9","2018-08-27T19:48:58.618Z","2018-08-27T19:48:58.618Z"
"3154","C","gWymdEuivzZS44TgAAAo","I think it's also a modern, sleek, elegant, minimalist design",188.262,1535397094585,0,"CO7Kh5Mp1lVzSlwj","2018-08-27T19:23:49.041Z","2018-08-27T19:23:49.041Z"
"3155","B","gWymdEuivzZS44TgAAAo","f1TyUBWv4m7TbfmGAAAH are you there?",271.803,1535397094585,2,"CtHJgP0FPz9b9K97","2018-08-27T19:47:58.374Z","2018-08-27T19:47:58.374Z"
"3156","A","Vd68u0aBQvCN1vVyAAAX","Simply energy. Naturally.",158.718,1535397094585,2,"Dn7lmm4DJ9fbQ8hX","2018-08-27T19:46:05.289Z","2018-08-27T19:46:05.289Z"
"3157","C","fi-VIHMpwve1ctBDAAAM","ah, nm, too many forgot to check that first",78.895,1535397094585,2,"ETFozs24OJiM3Ms9","2018-08-27T19:44:45.466Z","2018-08-27T19:44:45.466Z"
"3158","A","Vd68u0aBQvCN1vVyAAAX","PrFKgOG7VaCJdAf9AAAR came up with luxury though, that was the key",435.555,1535397094585,0,"EeYFx0jwrlmcFQgS","2018-08-27T19:27:56.333Z","2018-08-27T19:27:56.333Z"
"3159","A","Vd68u0aBQvCN1vVyAAAX","Kosmos: write luxuriously",318.705,1535397094585,0,"F0MSMOhMCgPxmKL3","2018-08-27T19:25:59.483Z","2018-08-27T19:25:59.483Z"
"3160","A","xQ-Y7SXhcREmo0byAAAL","We need to stay under 30 apparently so that's tough.",281.457,1535397094585,1,"F75wzPej3Prle2ZL","2018-08-27T19:36:39.202Z","2018-08-27T19:36:39.202Z"
"3161","C","gWymdEuivzZS44TgAAAo","Smooth, elite, magnetic, attractive. . . your date, or your pen?",319.334,1535397094585,0,"F8gEidq1VWLj0CPt","2018-08-27T19:26:00.112Z","2018-08-27T19:26:00.112Z"
"3162","C","gWymdEuivzZS44TgAAAo","that's 29 characters",511.822,1535397094585,0,"FC8WfBROejG0NbLS","2018-08-27T19:29:12.600Z","2018-08-27T19:29:12.600Z"
"3163","C","fi-VIHMpwve1ctBDAAAM","I like "" Uncover the elegant magnetism""",541.907,1535397094585,0,"FOrVyr2QxevC4bz6","2018-08-27T19:29:42.686Z","2018-08-27T19:29:42.686Z"
"3164","A","Vd68u0aBQvCN1vVyAAAX","organize... minimized",313.633,1535397094585,1,"FaOZOvaEkRLaOQdP","2018-08-27T19:37:11.379Z","2018-08-27T19:37:11.379Z"
"3165","B","PrFKgOG7VaCJdAf9AAAR","organized and uncluttered kind of mean the same thing so we can get rid of one of those words and replace it with something else",302.308,1535397094585,1,"FmxrNIH37QSVb53z","2018-08-27T19:37:00.053Z","2018-08-27T19:37:00.053Z"
"3166","C","hw78DwHyFCvWHwbNAAAe","i like the sustain your energy slogan",393.558,1535397094585,2,"G53UAVUrTPdAYks5","2018-08-27T19:50:00.129Z","2018-08-27T19:50:00.129Z"
"3167","C","fi-VIHMpwve1ctBDAAAM","okay, so go with that one?",467.529,1535397094585,2,"GVZyRzpx1X8KUoIw","2018-08-27T19:51:14.105Z","2018-08-27T19:51:14.105Z"
"3168","C","ueqGQShe2e8R7kvVAAAh","fi-VIHMpwve1ctBDAAAM do it",468.614,1535397094585,2,"Gl2If1vyTkK7KcUa","2018-08-27T19:51:15.186Z","2018-08-27T19:51:15.186Z"
"3169","C","hw78DwHyFCvWHwbNAAAe","its not something i would buy honestly ",416.699,1535397094585,1,"HAx1ZoNqzZ9681pY","2018-08-27T19:38:54.445Z","2018-08-27T19:38:54.445Z"
"3170","A","Vd68u0aBQvCN1vVyAAAX","hey",117.319,1535397094585,1,"HHlCpy9v82HwaVsU","2018-08-27T19:33:55.065Z","2018-08-27T19:33:55.065Z"
"3171","A","0d51pOSrLpKb5D5HAAAf","vote?",332.55,1535397094585,2,"HgUVkgx18FJBkzWJ","2018-08-27T19:48:59.122Z","2018-08-27T19:48:59.122Z"
"3172","B","hw78DwHyFCvWHwbNAAAe","its expensive alone and then to add the other features such as the clip",317.276,1535397094585,0,"Hs4QH1CS0yjkfqyN","2018-08-27T19:25:58.054Z","2018-08-27T19:25:58.054Z"
"3173","A","xQ-Y7SXhcREmo0byAAAL","So we have 'minimize, downsize, organize.' 'a pouch to organize your life' and 'simplicity meets heavy duty'",516.29,1535397094585,1,"I6hJViLdls0c7lDu","2018-08-27T19:40:34.035Z","2018-08-27T19:40:34.035Z"
"3174","A","xQ-Y7SXhcREmo0byAAAL","Sustain your energy naturally.",241.035,1535397094585,2,"IJY79M9JVlZc4Nxj","2018-08-27T19:47:27.607Z","2018-08-27T19:47:27.607Z"
"3175","A","Vd68u0aBQvCN1vVyAAAX","durable also, yeah an minimalized",165.567,1535397094585,1,"IgplUFTvB0ESTDob","2018-08-27T19:34:43.312Z","2018-08-27T19:34:43.312Z"
"3176","A","Vd68u0aBQvCN1vVyAAAX","!Simply energy, simply natural.",498.419,1535397094585,2,"IhZartnYV8yKSeZS","2018-08-27T19:51:44.991Z","2018-08-27T19:51:44.991Z"
"3177","B","f1TyUBWv4m7TbfmGAAAH","Sleek, organized, uncluttered",282.811,1535397094585,1,"IrGoZZbTvxhgvwSm","2018-08-27T19:36:40.557Z","2018-08-27T19:36:40.557Z"
"3178","A","xQ-Y7SXhcREmo0byAAAL","!Simplicity meets heavy duty.",585.177,1535397094585,1,"J2G5WNRGFxEBXn1a","2018-08-27T19:41:42.922Z","2018-08-27T19:41:42.922Z"
"3179","B","PrFKgOG7VaCJdAf9AAAR","sounds good",392.15,1535397094585,2,"JGLIdscDIeiWhBDR","2018-08-27T19:49:58.721Z","2018-08-27T19:49:58.721Z"
"3180","C","ueqGQShe2e8R7kvVAAAh","Nomad Energy: Nature's drink",321.124,1535397094585,2,"JKPdqoaebdhpcgjq","2018-08-27T19:48:47.695Z","2018-08-27T19:48:47.695Z"
"3181","B","PrFKgOG7VaCJdAf9AAAR","eco-friendly, healthy, revolutionary, innovative, tasty",131.858,1535397094585,2,"JpjknyJbhoKtCLMX","2018-08-27T19:45:38.429Z","2018-08-27T19:45:38.429Z"
"3182","B","xQ-Y7SXhcREmo0byAAAL","Me too, but mostly because its mine. ",554.795,1535397094585,0,"JsTrrfIKV5bsGdsa","2018-08-27T19:29:55.574Z","2018-08-27T19:29:55.574Z"
"3183","A","xQ-Y7SXhcREmo0byAAAL","Hello there everyone.",79.641,1535397094585,1,"K4GdKGSu2JFsL5Vr","2018-08-27T19:33:17.386Z","2018-08-27T19:33:17.386Z"
"3184","A","PrFKgOG7VaCJdAf9AAAR","^that one might be more than 30 char",273.792,1535397094585,0,"KdfNtdK98JI6NF2u","2018-08-27T19:25:14.571Z","2018-08-27T19:25:14.571Z"
"3185","A","0d51pOSrLpKb5D5HAAAf","Simply energy, simply natural.",440.026,1535397094585,2,"LgK2NawX5DgNR10Z","2018-08-27T19:50:46.598Z","2018-08-27T19:50:46.598Z"
"3186","B","f1TyUBWv4m7TbfmGAAAH","At that price maybe the slogan should be ""The only pen you'll ever need""",465.827,1535397094585,0,"LrL8OSOB3u2HSbVa","2018-08-27T19:28:26.606Z","2018-08-27T19:28:26.606Z"
"3187","B","xQ-Y7SXhcREmo0byAAAL","and that's 30% off. So.",413.136,1535397094585,0,"LtcDdbxa871qhAhM","2018-08-27T19:27:33.914Z","2018-08-27T19:27:33.914Z"
"3188","B","hw78DwHyFCvWHwbNAAAe","its kind of tuff thinking about an ad slogan that really works for it",335.414,1535397094585,0,"M5rQI6zwoXFLHFot","2018-08-27T19:26:16.193Z","2018-08-27T19:26:16.193Z"
"3189","B","PrFKgOG7VaCJdAf9AAAR","once it gives us the instructions",350.935,1535397094585,1,"M84U6aB4RFOWzm1C","2018-08-27T19:37:48.680Z","2018-08-27T19:37:48.680Z"
"3190","B","PrFKgOG7VaCJdAf9AAAR","the website seems to be playing up the ""minimalist"" factor",256.915,1535397094585,1,"MQ27IHG0BbUYWSrn","2018-08-27T19:36:14.661Z","2018-08-27T19:36:14.661Z"
"3191","A","0d51pOSrLpKb5D5HAAAf"," seconds",580.961,1535397094585,1,"NLAFxJYSBdxWTpAl","2018-08-27T19:41:38.707Z","2018-08-27T19:41:38.707Z"
"3192","A","xQ-Y7SXhcREmo0byAAAL","Is that over 30 characters?",246.454,1535397094585,1,"NasXPZqX4gBsLD0j","2018-08-27T19:36:04.199Z","2018-08-27T19:36:04.199Z"
"3193","B","hw78DwHyFCvWHwbNAAAe","""Life is too short to carry an ugly pen""",383.99,1535397094585,0,"O3lmW4MeQX8PyRKz","2018-08-27T19:27:04.770Z","2018-08-27T19:27:04.770Z"
"3194","A","Vd68u0aBQvCN1vVyAAAX","!Kosmos: Write Luxuriously",500.873,1535397094585,0,"OCNva0fDdSMVOEz3","2018-08-27T19:29:01.651Z","2018-08-27T19:29:01.651Z"
"3195","B","f1TyUBWv4m7TbfmGAAAH","I like that",360.25,1535397094585,0,"OFEw2izK73FLQxjw","2018-08-27T19:26:41.028Z","2018-08-27T19:26:41.028Z"
"3196","C","fi-VIHMpwve1ctBDAAAM","that one works",531.599,1535397094585,0,"OK3xD2yg4XcExlpe","2018-08-27T19:29:32.378Z","2018-08-27T19:29:32.378Z"
"3197","C","fi-VIHMpwve1ctBDAAAM","lol",342.676,1535397094585,1,"ONjxYuqkxC0JR3jj","2018-08-27T19:37:40.422Z","2018-08-27T19:37:40.422Z"
"3198","A","0d51pOSrLpKb5D5HAAAf","yes",260.334,1535397094585,1,"OPBW2t4SfYj7NW9J","2018-08-27T19:36:18.087Z","2018-08-27T19:36:18.087Z"
"3199","A","ueqGQShe2e8R7kvVAAAh","The sophisticated pen for the future, Kosmos.",326.839,1535397094585,0,"OWCtUfkZXMtfHV79","2018-08-27T19:26:07.617Z","2018-08-27T19:26:07.617Z"
"3200","B","f1TyUBWv4m7TbfmGAAAH","I like the humor. I think the magnet is a mechanism in the pen though",185.906,1535397094585,0,"OXLGPNGnr5bYelW1","2018-08-27T19:23:46.685Z","2018-08-27T19:23:46.685Z"
"3201","A","ueqGQShe2e8R7kvVAAAh","Perfect! We are done :)",457.429,1535397094585,0,"OcfuXYmY3YXRPaaI","2018-08-27T19:28:18.208Z","2018-08-27T19:28:18.208Z"
"3202","B","PrFKgOG7VaCJdAf9AAAR","hassle-free organization",109.771,1535397094585,1,"OlWjkwrZja7vlIl5","2018-08-27T19:33:47.516Z","2018-08-27T19:33:47.516Z"
"3203","A","PrFKgOG7VaCJdAf9AAAR","sounds good",465.658,1535397094585,0,"P679sOsehmNuzZcL","2018-08-27T19:28:26.436Z","2018-08-27T19:28:26.436Z"
"3204","A","Vd68u0aBQvCN1vVyAAAX","i like that too",456.892,1535397094585,1,"PSiJ2olPCWzNDn6y","2018-08-27T19:39:34.638Z","2018-08-27T19:39:34.638Z"
"3205","C","fi-VIHMpwve1ctBDAAAM","!Nomad: Sustain Your Energy",479.813,1535397094585,2,"Q3HriW2mOArJmj0y","2018-08-27T19:51:26.384Z","2018-08-27T19:51:26.384Z"
"3206","A","xQ-Y7SXhcREmo0byAAAL","Naturally sustain your energy.",255.866,1535397094585,2,"QEqiGk2DDqTlXOJU","2018-08-27T19:47:42.438Z","2018-08-27T19:47:42.438Z"
"3207","A","xQ-Y7SXhcREmo0byAAAL","Simply energy.",70.642,1535397094585,2,"QfFIbkNXnTVhaWZT","2018-08-27T19:44:37.213Z","2018-08-27T19:44:37.213Z"
"3208","A","0d51pOSrLpKb5D5HAAAf","a pouch to organize your life",556.123,1535397094585,1,"QkWpHDhT62cUUVnY","2018-08-27T19:41:13.869Z","2018-08-27T19:41:13.869Z"
"3209","A","ueqGQShe2e8R7kvVAAAh","Winner is PrFKgOG7VaCJdAf9AAAR ",360.896,1535397094585,0,"RlzrjHSkubT12Ev9","2018-08-27T19:26:41.675Z","2018-08-27T19:26:41.675Z"
"3210","A","Vd68u0aBQvCN1vVyAAAX","works for me",423.622,1535397094585,2,"RvpJdOMxcJLW3dm2","2018-08-27T19:50:30.193Z","2018-08-27T19:50:30.193Z"
"3211","C","gWymdEuivzZS44TgAAAo","See how attracted you are to the minimalist magnetic fountain pen, from KOSMOS ink.",235.187,1535397094585,0,"SAZu95Bj4wvXCZRL","2018-08-27T19:24:35.965Z","2018-08-27T19:24:35.965Z"
"3212","A","Vd68u0aBQvCN1vVyAAAX","organize seems like a key word",131.256,1535397094585,1,"Sm8dv50g7NcSi5vy","2018-08-27T19:34:09.001Z","2018-08-27T19:34:09.001Z"
"3213","B","gWymdEuivzZS44TgAAAo","sounds good to me",319.38,1535397094585,1,"T7P3haTMh4JSBrV3","2018-08-27T19:37:17.126Z","2018-08-27T19:37:17.126Z"
"3214","A","PrFKgOG7VaCJdAf9AAAR","conveys the message in 30 char or less",345.154,1535397094585,0,"T7Qf8Y4GBIkdX7XH","2018-08-27T19:26:25.933Z","2018-08-27T19:26:25.933Z"
"3215","B","f1TyUBWv4m7TbfmGAAAH","Are there really people who pay $100 for a pen? yikes",374.743,1535397094585,0,"TFCfsfzWYA8S0cxa","2018-08-27T19:26:55.521Z","2018-08-27T19:26:55.521Z"
"3216","C","hw78DwHyFCvWHwbNAAAe","hi",109.523,1535397094585,1,"TmmW8mkHRhaGAxUM","2018-08-27T19:33:47.268Z","2018-08-27T19:33:47.268Z"
"3217","C","gWymdEuivzZS44TgAAAo","it says it can't be more than 30 characters",427.935,1535397094585,0,"Twylf0j08pMMgHKU","2018-08-27T19:27:48.713Z","2018-08-27T19:27:48.713Z"
"3218","A","xQ-Y7SXhcREmo0byAAAL","Only thing that I'm afraid of is that it is 'too simple'.",383.226,1535397094585,2,"UCf3MvDRGTirOBhH","2018-08-27T19:49:49.797Z","2018-08-27T19:49:49.797Z"
"3219","A","0d51pOSrLpKb5D5HAAAf","Good job",469.748,1535397094585,2,"Um04j5L6EiPM9PDP","2018-08-27T19:51:16.319Z","2018-08-27T19:51:16.319Z"
"3220","B","f1TyUBWv4m7TbfmGAAAH","The pen looks too snobby for a funny slogan",218.5,1535397094585,0,"UsVIEqqsZ9A5RE8w","2018-08-27T19:24:19.279Z","2018-08-27T19:24:19.279Z"
"3221","C","gWymdEuivzZS44TgAAAo","I like that one",377.816,1535397094585,0,"V4TG0QfYEm12gJT8","2018-08-27T19:26:58.595Z","2018-08-27T19:26:58.595Z"
"3222","C","0d51pOSrLpKb5D5HAAAf","Discover the attraction of the Magnetic Fountain Pen",134.219,1535397094585,0,"V8a08xRK1pqonPUB","2018-08-27T19:22:54.998Z","2018-08-27T19:22:54.998Z"
